year,day,stars,position,time
2018,8,2,33,494
2018,8,2,34,505
2018,8,2,35,512
2018,8,2,36,513
2018,8,2,37,520
2018,8,2,38,521
2018,8,2,39,523
2018,8,2,40,530
2018,8,2,41,533
2018,8,2,42,534
2018,8,2,43,538
2018,8,2,44,540
2018,8,2,45,546
2018,8,2,46,547
2018,8,2,47,548
2018,8,2,48,551
2018,8,2,49,557
2018,8,2,50,563
2018,8,2,51,567
2018,8,2,52,568
2018,8,2,53,568
2018,8,2,54,575
2018,8,2,55,582
2018,8,2,56,586
2018,8,2,57,587
2018,8,2,58,590
2018,8,2,59,590
2018,8,2,60,594
2018,8,2,61,596
2018,8,2,62,597
2018,8,2,63,604
2018,8,2,64,604
2018,8,2,65,605
2018,8,2,66,609
2018,8,2,67,611
2018,8,2,68,612
2018,8,2,69,613
2018,8,2,70,619
2018,8,2,71,631
2018,8,2,72,633
2018,8,2,73,638
2018,8,2,74,638
2018,8,2,75,639
2018,8,2,76,648
2018,8,2,77,653
2018,8,2,78,661
2018,8,2,79,664
2018,8,2,80,667
2018,8,2,81,675
2018,8,2,82,676
2018,8,2,83,676
2018,8,2,84,680
2018,8,2,85,681
2018,8,2,86,683
2018,8,2,87,686
2018,8,2,88,698
2018,8,2,89,700
2018,8,2,90,704
2018,8,2,91,704
2018,8,2,92,707
2018,8,2,93,712
2018,8,2,94,715
2018,8,2,95,717
2018,8,2,96,719
2018,8,2,97,724
2018,8,2,98,726
2018,8,2,99,729
2018,8,2,100,730
2018,8,1,1,109
2018,8,1,2,142
2018,8,1,3,147
2018,8,1,4,160
2018,8,1,5,163
2018,8,1,6,171
2018,8,1,7,172
2018,8,1,8,181
2018,8,1,9,190
2018,8,1,10,192
2018,8,1,11,195
2018,8,1,12,201
2018,8,1,13,209
2018,8,1,14,210
2018,8,1,15,211
2018,8,1,16,215
2018,8,1,17,218
2018,8,1,18,221
2018,8,1,19,223
2018,8,1,20,227
2018,8,1,21,230
2018,8,1,22,235
2018,8,1,23,236
2018,8,1,24,244
2018,8,1,25,244
2018,8,1,26,245
2018,8,1,27,245
2018,8,1,28,246
2018,8,1,29,249
2018,8,1,30,257
2018,8,1,31,257
2018,8,1,32,259
2018,8,1,33,260
2018,8,1,34,261
2018,8,1,35,261
2018,8,1,36,263
2018,8,1,37,269
2018,8,1,38,269
2018,8,1,39,271
2018,8,1,40,278
2018,8,1,41,283
2018,8,1,42,285
2018,8,1,43,286
2018,8,1,44,288
2018,8,1,45,295
2018,8,1,46,297
2018,8,1,47,300
2018,8,1,48,301
2018,8,1,49,302
2018,8,1,50,303
2018,8,1,51,304
2018,8,1,52,307
2018,8,1,53,311
2018,8,1,54,312
2018,8,1,55,313
2018,8,1,56,316
2018,8,1,57,317
2018,8,1,58,321
2018,8,1,59,326
2018,8,1,60,326
2018,8,1,61,326
2018,8,1,62,329
2018,8,1,63,337
2018,8,1,64,340
2018,8,1,65,342
2018,8,1,66,348
2018,8,1,67,350
2018,8,1,68,351
2018,8,1,69,351
2018,8,1,70,351
2018,8,1,71,352
2018,8,1,72,353
2018,8,1,73,355
2018,8,1,74,355
2018,8,1,75,358
2018,8,1,76,361
2018,8,1,77,363
2018,8,1,78,369
2018,8,1,79,370
2018,8,1,80,375
2018,8,1,81,375
2018,8,1,82,377
2018,8,1,83,377
2018,8,1,84,378
2018,8,1,85,381
2018,8,1,86,384
2018,8,1,87,385
2018,8,1,88,385
2018,8,1,89,387
2018,8,1,90,388
2018,8,1,91,388
2018,8,1,92,389
2018,8,1,93,392
2018,8,1,94,394
2018,8,1,95,394
2018,8,1,96,396
2018,8,1,97,399
2018,8,1,98,401
2018,8,1,99,401
2018,8,1,100,401
2018,9,2,1,496
2018,9,2,2,498
2018,9,2,3,577
2018,9,2,4,613
2018,9,2,5,635
2018,9,2,6,667
2018,9,2,7,724
2018,9,2,8,749
2018,9,2,9,843
2018,9,2,10,849
2018,9,2,11,900
2018,9,2,12,930
2018,9,2,13,943
2018,9,2,14,953
2018,9,2,15,960
2018,9,2,16,967
2018,9,2,17,1022
2018,9,2,18,1035
2018,9,2,19,1061
2018,9,2,20,1065
2018,9,2,21,1069
2018,9,2,22,1074
2018,9,2,23,1090
2018,9,2,24,1119
2018,9,2,25,1142
2018,9,2,26,1161
2018,9,2,27,1172
2018,9,2,28,1180
2018,9,2,29,1192
2018,9,2,30,1192
2018,9,2,31,1196
2018,9,2,32,1202
2018,9,2,33,1206
2018,9,2,34,1215
2018,9,2,35,1220
2018,9,2,36,1258
2018,9,2,37,1269
2018,9,2,38,1271
2018,9,2,39,1274
2018,9,2,40,1286
2018,9,2,41,1292
2018,9,2,42,1298
2018,9,2,43,1300
2018,9,2,44,1305
2018,9,2,45,1318
2018,9,2,46,1318
2018,9,2,47,1322
2018,9,2,48,1327
2018,9,2,49,1346
2018,9,2,50,1354
2018,9,2,51,1355
2018,9,2,52,1355
2018,9,2,53,1358
2018,9,2,54,1363
2018,9,2,55,1383
2018,9,2,56,1386
2018,9,2,57,1391
2018,9,2,58,1393
2018,9,2,59,1399
2018,9,2,60,1406
2018,9,2,61,1433
2018,9,2,62,1477
2018,9,2,63,1480
2018,9,2,64,1486
2018,9,2,65,1488
2018,9,2,66,1493
2018,9,2,67,1502
2018,9,2,68,1511
2018,9,2,69,1518
2018,9,2,70,1529
2018,9,2,71,1530
2018,9,2,72,1540
2018,9,2,73,1544
2018,9,2,74,1552
2018,9,2,75,1552
2018,9,2,76,1556
2018,9,2,77,1560
2018,9,2,78,1561
2018,9,2,79,1568
2018,9,2,80,1611
2018,9,2,81,1615
2018,9,2,82,1625
2018,9,2,83,1627
2018,9,2,84,1628
2018,9,2,85,1638
2018,9,2,86,1641
2018,9,2,87,1645
2018,9,2,88,1648
2018,9,2,89,1658
2018,9,2,90,1670
2018,9,2,91,1677
2018,9,2,92,1679
2018,9,2,93,1682
2018,9,2,94,1701
2018,9,2,95,1703
2018,9,2,96,1714
2018,9,2,97,1717
2018,9,2,98,1721
2018,9,2,99,1728
2018,9,2,100,1753
2018,9,1,1,336
2018,9,1,2,398
2018,9,1,3,430
2018,9,1,4,443
2018,9,1,5,446
2018,9,1,6,447
2018,9,1,7,449
2018,9,1,8,466
2018,9,1,9,469
2018,9,1,10,477
2018,9,1,11,505
2018,9,1,12,519
2018,9,1,13,534
2018,9,1,14,537
2018,9,1,15,542
2018,9,1,16,555
2018,9,1,17,565
2018,9,1,18,566
2018,9,1,19,583
2018,9,1,20,589
2018,9,1,21,594
2018,9,1,22,598
2018,9,1,23,607
2018,9,1,24,637
2018,9,1,25,639
2018,9,1,26,650
2018,9,1,27,655
2018,9,1,28,665
2018,9,1,29,681
2018,9,1,30,683
2018,9,1,31,690
2018,9,1,32,693
2018,9,1,33,698
2018,9,1,34,710
2018,9,1,35,717
2018,9,1,36,718
2018,9,1,37,718
2018,9,1,38,721
2018,9,1,39,723
2018,9,1,40,727
2018,9,1,41,737
2018,9,1,42,738
2018,9,1,43,743
2018,9,1,44,747
2018,9,1,45,748
2018,9,1,46,751
2018,9,1,47,759
2018,9,1,48,762
2018,9,1,49,766
2018,9,1,50,771
2018,9,1,51,776
2018,9,1,52,779
2018,9,1,53,781
2018,9,1,54,781
2018,9,1,55,784
2018,9,1,56,793
2018,9,1,57,794
2018,9,1,58,799
2018,9,1,59,800
2018,9,1,60,800
2018,9,1,61,803
2018,9,1,62,805
2018,9,1,63,807
2018,9,1,64,810
2018,9,1,65,811
2018,9,1,66,811
2018,9,1,67,812
2018,9,1,68,812
2018,9,1,69,813
2018,9,1,70,815
2018,9,1,71,816
2018,9,1,72,816
2018,9,1,73,820
2018,9,1,74,823
2018,9,1,75,829
2018,9,1,76,832
2018,9,1,77,833
2018,9,1,78,837
2018,9,1,79,843
2018,9,1,80,847
2018,9,1,81,851
2018,9,1,82,852
2018,9,1,83,852
2018,9,1,84,855
2018,9,1,85,856
2018,9,1,86,863
2018,9,1,87,875
2018,9,1,88,879
2018,9,1,89,889
2018,9,1,90,893
2018,9,1,91,895
2018,9,1,92,904
2018,9,1,93,907
2018,9,1,94,917
2018,9,1,95,918
2018,9,1,96,918
2018,9,1,97,927
2018,9,1,98,928
2018,9,1,99,930
2018,9,1,100,937
2018,10,2,1,336
2018,10,2,2,338
2018,10,2,3,361
2018,10,2,4,373
2018,10,2,5,428
2018,10,2,6,432
2018,10,2,7,453
2018,10,2,8,462
2018,10,2,9,464
2018,10,2,10,484
2018,10,2,11,485
2018,10,2,12,516
2018,10,2,13,531
2018,10,2,14,535
2018,10,2,15,549
2018,10,2,16,567
2018,10,2,17,569
2018,10,2,18,597
2018,10,2,19,597
2018,10,2,20,609
2018,10,2,21,609
2018,10,2,22,614
2018,10,2,23,630
2018,10,2,24,650
2018,10,2,25,657
2018,10,2,26,667
2018,10,2,27,676
2018,10,2,28,680
2018,10,2,29,683
2018,10,2,30,693
2018,10,2,31,697
2018,10,2,32,701
2018,10,2,33,701
2018,10,2,34,705
2018,10,2,35,707
2018,10,2,36,708
2018,10,2,37,711
2018,10,2,38,713
2018,10,2,39,739
2018,10,2,40,742
2018,10,2,41,748
2018,10,2,42,758
2018,10,2,43,763
2018,10,2,44,764
2018,10,2,45,769
2018,10,2,46,790
2018,10,2,47,791
2018,10,2,48,791
2018,10,2,49,810
2018,10,2,50,823
2018,10,2,51,825
2018,10,2,52,826
2018,10,2,53,844
2018,10,2,54,847
2018,10,2,55,849
2018,10,2,56,860
2018,10,2,57,861
2018,10,2,58,863
2018,10,2,59,863
2018,10,2,60,868
2018,10,2,61,871
2018,10,2,62,874
2018,10,2,63,884
2018,10,2,64,886
2018,10,2,65,887
2018,10,2,66,891
2018,10,2,67,895
2018,10,2,68,897
2018,10,2,69,899
2018,10,2,70,907
2018,10,2,71,908
2018,10,2,72,910
2018,10,2,73,913
2018,10,2,74,914
2018,10,2,75,918
2018,10,2,76,920
2018,10,2,77,930
2018,10,2,78,930
2018,10,2,79,934
2018,10,2,80,938
2018,10,2,81,940
2018,10,2,82,942
2018,10,2,83,943
2018,10,2,84,949
2018,10,2,85,950
2018,10,2,86,959
2018,10,2,87,959
2018,10,2,88,960
2018,10,2,89,968
2018,10,2,90,976
2018,10,2,91,978
2018,10,2,92,980
2018,10,2,93,983
2018,10,2,94,992
2018,10,2,95,994
2018,10,2,96,995
2018,10,2,97,1005
2018,10,2,98,1007
2018,10,2,99,1008
2018,10,2,100,1009
2018,10,1,1,301
2018,10,1,2,315
2018,10,1,3,352
2018,10,1,4,363
2018,10,1,5,378
2018,10,1,6,389
2018,10,1,7,390
2018,10,1,8,408
2018,10,1,9,416
2018,10,1,10,421
2018,10,1,11,446
2018,10,1,12,449
2018,10,1,13,464
2018,10,1,14,482
2018,10,1,15,490
2018,10,1,16,493
2018,10,1,17,499
2018,10,1,18,513
2018,10,1,19,534
2018,10,1,20,540
2018,10,1,21,551
2018,10,1,22,582
2018,10,1,23,583
2018,10,1,24,588
2018,10,1,25,596
2018,10,1,26,605
2018,10,1,27,612
2018,10,1,28,614
2018,10,1,29,623
2018,10,1,30,623
2018,10,1,31,624
2018,10,1,32,629
2018,10,1,33,634
2018,10,1,34,644
2018,10,1,35,647
2018,10,1,36,653
2018,10,1,37,654
2018,10,1,38,665
2018,10,1,39,670
2018,10,1,40,677
2018,10,1,41,683
2018,10,1,42,685
2018,10,1,43,685
2018,10,1,44,691
2018,10,1,45,720
2018,10,1,46,725
2018,10,1,47,728
2018,10,1,48,734
2018,10,1,49,737
2018,10,1,50,752
2018,10,1,51,759
2018,10,1,52,767
2018,10,1,53,770
2018,10,1,54,773
2018,10,1,55,776
2018,10,1,56,778
2018,10,1,57,794
2018,10,1,58,795
2018,10,1,59,795
2018,10,1,60,802
2018,10,1,61,803
2018,10,1,62,803
2018,10,1,63,809
2018,10,1,64,809
2018,10,1,65,813
2018,10,1,66,819
2018,10,1,67,821
2018,10,1,68,821
2018,10,1,69,822
2018,10,1,70,824
2018,10,1,71,826
2018,10,1,72,832
2018,10,1,73,837
2018,10,1,74,840
2018,10,1,75,845
2018,10,1,76,848
2018,10,1,77,850
2018,10,1,78,860
2018,10,1,79,861
2018,10,1,80,861
2018,10,1,81,862
2018,10,1,82,867
2018,10,1,83,871
2018,10,1,84,880
2018,10,1,85,885
2018,10,1,86,889
2018,10,1,87,890
2018,10,1,88,892
2018,10,1,89,895
2018,10,1,90,896
2018,10,1,91,906
2018,10,1,92,915
2018,10,1,93,917
2018,10,1,94,918
2018,10,1,95,919
2018,10,1,96,937
2018,10,1,97,938
2018,10,1,98,941
2018,10,1,99,943
2018,10,1,100,946
2018,11,2,1,380
2018,11,2,2,442
2018,11,2,3,447
2018,11,2,4,452
2018,11,2,5,457
2018,11,2,6,463
2018,11,2,7,464
2018,11,2,8,473
2018,11,2,9,493
2018,11,2,10,495
2018,11,2,11,525
2018,11,2,12,529
2018,11,2,13,530
2018,11,2,14,531
2018,11,2,15,550
2018,11,2,16,562
2018,11,2,17,577
2018,11,2,18,578
2018,11,2,19,582
2018,11,2,20,600
2018,11,2,21,601
2018,11,2,22,617
2018,11,2,23,631
2018,11,2,24,634
2018,11,2,25,648
2018,11,2,26,655
2018,11,2,27,660
2018,11,2,28,660
2018,11,2,29,671
2018,11,2,30,672
2018,11,2,31,672
2018,11,2,32,676
2018,11,2,33,677
2018,11,2,34,689
2018,11,2,35,713
2018,11,2,36,717
2018,11,2,37,727
2018,11,2,38,727
2018,11,2,39,739
2018,11,2,40,745
2018,11,2,41,747
2018,11,2,42,751
2018,11,2,43,752
2018,11,2,44,756
2018,11,2,45,758
2018,11,2,46,769
2018,11,2,47,769
2018,11,2,48,773
2018,11,2,49,785
2018,11,2,50,791
2018,11,2,51,791
2018,11,2,52,793
2018,11,2,53,797
2018,11,2,54,798
2018,11,2,55,798
2018,11,2,56,799
2018,11,2,57,805
2018,11,2,58,808
2018,11,2,59,822
2018,11,2,60,827
2018,11,2,61,827
2018,11,2,62,827
2018,11,2,63,845
2018,11,2,64,851
2018,11,2,65,854
2018,11,2,66,857
2018,11,2,67,857
2018,11,2,68,866
2018,11,2,69,870
2018,11,2,70,871
2018,11,2,71,871
2018,11,2,72,874
2018,11,2,73,875
2018,11,2,74,878
2018,11,2,75,878
2018,11,2,76,879
2018,11,2,77,880
2018,11,2,78,882
2018,11,2,79,883
2018,11,2,80,883
2018,11,2,81,884
2018,11,2,82,885
2018,11,2,83,886
2018,11,2,84,887
2018,11,2,85,893
2018,11,2,86,921
2018,11,2,87,922
2018,11,2,88,925
2018,11,2,89,933
2018,11,2,90,939
2018,11,2,91,940
2018,11,2,92,942
2018,11,2,93,942
2018,11,2,94,946
2018,11,2,95,947
2018,11,2,96,952
2018,11,2,97,953
2018,11,2,98,960
2018,11,2,99,967
2018,11,2,100,972
2018,11,1,1,162
2018,11,1,2,182
2018,11,1,3,202
2018,11,1,4,209
2018,11,1,5,212
2018,11,1,6,214
2018,11,1,7,217
2018,11,1,8,243
2018,11,1,9,247
2018,11,1,10,267
2018,11,1,11,272
2018,11,1,12,273
2018,11,1,13,275
2018,11,1,14,277
2018,11,1,15,283
2018,11,1,16,290
2018,11,1,17,295
2018,11,1,18,298
2018,11,1,19,302
2018,11,1,20,305
2018,11,1,21,311
2018,11,1,22,311
2018,11,1,23,313
2018,11,1,24,314
2018,11,1,25,315
2018,11,1,26,318
2018,11,1,27,319
2018,11,1,28,320
2018,11,1,29,321
2018,11,1,30,325
2018,11,1,31,326
2018,11,1,32,329
2018,11,1,33,330
2018,11,1,34,336
2018,11,1,35,339
2018,11,1,36,339
2018,11,1,37,343
2018,11,1,38,345
2018,11,1,39,345
2018,11,1,40,346
2018,11,1,41,346
2018,11,1,42,350
2018,11,1,43,355
2018,11,1,44,356
2018,11,1,45,357
2018,11,1,46,357
2018,11,1,47,359
2018,11,1,48,361
2018,11,1,49,370
2018,11,1,50,375
2018,11,1,51,379
2018,11,1,52,381
2018,11,1,53,381
2018,11,1,54,383
2018,11,1,55,388
2018,11,1,56,388
2018,11,1,57,388
2018,11,1,58,391
2018,11,1,59,395
2018,11,1,60,395
2018,11,1,61,396
2018,11,1,62,397
2018,11,1,63,397
2018,11,1,64,399
2018,11,1,65,399
2018,11,1,66,400
2018,11,1,67,400
2018,11,1,68,400
2018,11,1,69,404
2018,11,1,70,404
2018,11,1,71,406
2018,11,1,72,409
2018,11,1,73,410
2018,11,1,74,410
2018,11,1,75,411
2018,11,1,76,411
2018,11,1,77,416
2018,11,1,78,418
2018,11,1,79,418
2018,11,1,80,419
2018,11,1,81,419
2018,11,1,82,421
2018,11,1,83,426
2018,11,1,84,427
2018,11,1,85,429
2018,11,1,86,429
2018,11,1,87,432
2018,11,1,88,433
2018,11,1,89,436
2018,11,1,90,439
2018,11,1,91,440
2018,11,1,92,443
2018,11,1,93,447
2018,11,1,94,448
2018,11,1,95,450
2018,11,1,96,450
2018,11,1,97,451
2018,11,1,98,451
2018,11,1,99,451
2018,11,1,100,451
2018,12,2,1,543
2018,12,2,2,589
2018,12,2,3,601
2018,12,2,4,627
2018,12,2,5,639
2018,12,2,6,703
2018,12,2,7,718
2018,12,2,8,733
2018,12,2,9,747
2018,12,2,10,769
2018,12,2,11,790
2018,12,2,12,794
2018,12,2,13,812
2018,12,2,14,814
2018,12,2,15,838
2018,12,2,16,846
2018,12,2,17,851
2018,12,2,18,857
2018,12,2,19,868
2018,12,2,20,878
2018,12,2,21,910
2018,12,2,22,922
2018,12,2,23,925
2018,12,2,24,942
2018,12,2,25,967
2018,12,2,26,985
2018,12,2,27,985
2018,12,2,28,987
2018,12,2,29,989
2018,12,2,30,991
2018,12,2,31,1007
2018,12,2,32,1019
2018,12,2,33,1053
2018,12,2,34,1054
2018,12,2,35,1055
2018,12,2,36,1059
2018,12,2,37,1061
2018,12,2,38,1112
2018,12,2,39,1117
2018,12,2,40,1119
2018,12,2,41,1120
2018,12,2,42,1143
2018,12,2,43,1169
2018,12,2,44,1172
2018,12,2,45,1173
2018,12,2,46,1180
2018,12,2,47,1186
2018,12,2,48,1207
2018,12,2,49,1210
2018,12,2,50,1219
2018,12,2,51,1219
2018,12,2,52,1248
2018,12,2,53,1252
2018,12,2,54,1266
2018,12,2,55,1278
2018,12,2,56,1291
2018,12,2,57,1303
2018,12,2,58,1306
2018,12,2,59,1321
2018,12,2,60,1337
2018,12,2,61,1340
2018,12,2,62,1346
2018,12,2,63,1361
2018,12,2,64,1370
2018,12,2,65,1378
2018,12,2,66,1378
2018,12,2,67,1380
2018,12,2,68,1380
2018,12,2,69,1391
2018,12,2,70,1424
2018,12,2,71,1438
2018,12,2,72,1447
2018,12,2,73,1468
2018,12,2,74,1469
2018,12,2,75,1470
2018,12,2,76,1483
2018,12,2,77,1484
2018,12,2,78,1485
2018,12,2,79,1487
2018,12,2,80,1493
2018,12,2,81,1494
2018,12,2,82,1503
2018,12,2,83,1513
2018,12,2,84,1532
2018,12,2,85,1533
2018,12,2,86,1545
2018,12,2,87,1547
2018,12,2,88,1553
2018,12,2,89,1557
2018,12,2,90,1562
2018,12,2,91,1571
2018,12,2,92,1578
2018,12,2,93,1596
2018,12,2,94,1610
2018,12,2,95,1612
2018,12,2,96,1619
2018,12,2,97,1647
2018,12,2,98,1651
2018,12,2,99,1653
2018,12,2,100,1662
2018,12,1,1,229
2018,12,1,2,236
2018,12,1,3,282
2018,12,1,4,310
2018,12,1,5,380
2018,12,1,6,412
2018,12,1,7,434
2018,12,1,8,444
2018,12,1,9,449
2018,12,1,10,450
2018,12,1,11,451
2018,12,1,12,454
2018,12,1,13,458
2018,12,1,14,469
2018,12,1,15,487
2018,12,1,16,499
2018,12,1,17,499
2018,12,1,18,527
2018,12,1,19,528
2018,12,1,20,530
2018,12,1,21,545
2018,12,1,22,547
2018,12,1,23,550
2018,12,1,24,551
2018,12,1,25,556
2018,12,1,26,557
2018,12,1,27,558
2018,12,1,28,565
2018,12,1,29,567
2018,12,1,30,568
2018,12,1,31,574
2018,12,1,32,579
2018,12,1,33,582
2018,12,1,34,586
2018,12,1,35,588
2018,12,1,36,593
2018,12,1,37,593
2018,12,1,38,605
2018,12,1,39,620
2018,12,1,40,628
2018,12,1,41,634
2018,12,1,42,638
2018,12,1,43,640
2018,12,1,44,649
2018,12,1,45,650
2018,12,1,46,650
2018,12,1,47,654
2018,12,1,48,654
2018,12,1,49,659
2018,12,1,50,667
2018,12,1,51,667
2018,12,1,52,671
2018,12,1,53,674
2018,12,1,54,685
2018,12,1,55,686
2018,12,1,56,687
2018,12,1,57,693
2018,12,1,58,698
2018,12,1,59,700
2018,12,1,60,703
2018,12,1,61,711
2018,12,1,62,713
2018,12,1,63,717
2018,12,1,64,718
2018,12,1,65,725
2018,12,1,66,727
2018,12,1,67,728
2018,12,1,68,735
2018,12,1,69,739
2018,12,1,70,741
2018,12,1,71,743
2018,12,1,72,745
2018,12,1,73,748
2018,12,1,74,754
2018,12,1,75,759
2018,12,1,76,760
2018,12,1,77,761
2018,12,1,78,771
2018,12,1,79,774
2018,12,1,80,776
2018,12,1,81,776
2018,12,1,82,779
2018,12,1,83,783
2018,12,1,84,784
2018,12,1,85,784
2018,12,1,86,785
2018,12,1,87,794
2018,12,1,88,798
2018,12,1,89,803
2018,12,1,90,815
2018,12,1,91,816
2018,12,1,92,820
2018,12,1,93,821
2018,12,1,94,823
2018,12,1,95,831
2018,12,1,96,834
2018,12,1,97,837
2018,12,1,98,838
2018,12,1,99,839
2018,12,1,100,840
2018,13,2,1,801
2018,13,2,2,1003
2018,13,2,3,1220
2018,13,2,4,1225
2018,13,2,5,1341
2018,13,2,6,1345
2018,13,2,7,1380
2018,13,2,8,1411
2018,13,2,9,1432
2018,13,2,10,1432
2018,13,2,11,1507
2018,13,2,12,1550
2018,13,2,13,1667
2018,13,2,14,1669
2018,13,2,15,1691
2018,13,2,16,1693
2018,13,2,17,1729
2018,13,2,18,1739
2018,13,2,19,1757
2018,13,2,20,1794
2018,13,2,21,1810
2018,13,2,22,1811
2018,13,2,23,1812
2018,13,2,24,1821
2018,13,2,25,1831
2018,13,2,26,1835
2018,13,2,27,1857
2018,13,2,28,1859
2018,13,2,29,1860
2018,13,2,30,1875
2018,13,2,31,1885
2018,13,2,32,1900
2018,13,2,33,1917
2018,13,2,34,1926
2018,13,2,35,1953
2018,13,2,36,1971
2018,13,2,37,1988
2018,13,2,38,1995
2018,13,2,39,2055
2018,13,2,40,2083
2018,13,2,41,2104
2018,13,2,42,2109
2018,13,2,43,2113
2018,13,2,44,2128
2018,13,2,45,2129
2018,13,2,46,2140
2018,13,2,47,2143
2018,13,2,48,2156
2018,13,2,49,2161
2018,13,2,50,2163
2018,13,2,51,2170
2018,13,2,52,2171
2018,13,2,53,2185
2018,13,2,54,2201
2018,13,2,55,2210
2018,13,2,56,2222
2018,13,2,57,2233
2018,13,2,58,2247
2018,13,2,59,2248
2018,13,2,60,2249
2018,13,2,61,2252
2018,13,2,62,2256
2018,13,2,63,2259
2018,13,2,64,2266
2018,13,2,65,2270
2018,13,2,66,2293
2018,13,2,67,2295
2018,13,2,68,2326
2018,13,2,69,2331
2018,13,2,70,2338
2018,13,2,71,2348
2018,13,2,72,2350
2018,13,2,73,2365
2018,13,2,74,2380
2018,13,2,75,2403
2018,13,2,76,2412
2018,13,2,77,2419
2018,13,2,78,2422
2018,13,2,79,2436
2018,13,2,80,2439
2018,13,2,81,2453
2018,13,2,82,2475
2018,13,2,83,2487
2018,13,2,84,2492
2018,13,2,85,2494
2018,13,2,86,2519
2018,13,2,87,2562
2018,13,2,88,2563
2018,13,2,89,2574
2018,13,2,90,2576
2018,13,2,91,2586
2018,13,2,92,2600
2018,13,2,93,2601
2018,13,2,94,2615
2018,13,2,95,2622
2018,13,2,96,2630
2018,13,2,97,2652
2018,13,2,98,2653
2018,13,2,99,2657
2018,13,2,100,2665
2018,13,1,1,564
2018,13,1,2,647
2018,13,1,3,750
2018,13,1,4,803
2018,13,1,5,813
2018,13,1,6,815
2018,13,1,7,835
2018,13,1,8,870
2018,13,1,9,960
2018,13,1,10,1029
2018,13,1,11,1030
2018,13,1,12,1051
2018,13,1,13,1061
2018,13,1,14,1062
2018,13,1,15,1065
2018,13,1,16,1073
2018,13,1,17,1082
2018,13,1,18,1103
2018,13,1,19,1129
2018,13,1,20,1151
2018,13,1,21,1196
2018,13,1,22,1253
2018,13,1,23,1257
2018,13,1,24,1299
2018,13,1,25,1314
2018,13,1,26,1327
2018,13,1,27,1337
2018,13,1,28,1363
2018,13,1,29,1387
2018,13,1,30,1415
2018,13,1,31,1430
2018,13,1,32,1435
2018,13,1,33,1470
2018,13,1,34,1471
2018,13,1,35,1484
2018,13,1,36,1490
2018,13,1,37,1501
2018,13,1,38,1503
2018,13,1,39,1510
2018,13,1,40,1515
2018,13,1,41,1517
2018,13,1,42,1522
2018,13,1,43,1531
2018,13,1,44,1534
2018,13,1,45,1539
2018,13,1,46,1540
2018,13,1,47,1546
2018,13,1,48,1553
2018,13,1,49,1556
2018,13,1,50,1558
2018,13,1,51,1575
2018,13,1,52,1579
2018,13,1,53,1580
2018,13,1,54,1582
2018,13,1,55,1588
2018,13,1,56,1596
2018,13,1,57,1596
2018,13,1,58,1605
2018,13,1,59,1606
2018,13,1,60,1614
2018,13,1,61,1623
2018,13,1,62,1627
2018,13,1,63,1635
2018,13,1,64,1642
2018,13,1,65,1686
2018,13,1,66,1689
2018,13,1,67,1691
2018,13,1,68,1695
2018,13,1,69,1699
2018,13,1,70,1731
2018,13,1,71,1745
2018,13,1,72,1754
2018,13,1,73,1762
2018,13,1,74,1781
2018,13,1,75,1785
2018,13,1,76,1807
2018,13,1,77,1809
2018,13,1,78,1819
2018,13,1,79,1820
2018,13,1,80,1821
2018,13,1,81,1822
2018,13,1,82,1825
2018,13,1,83,1830
2018,13,1,84,1836
2018,13,1,85,1843
2018,13,1,86,1843
2018,13,1,87,1844
2018,13,1,88,1857
2018,13,1,89,1861
2018,13,1,90,1866
2018,13,1,91,1868
2018,13,1,92,1870
2018,13,1,93,1871
2018,13,1,94,1876
2018,13,1,95,1887
2018,13,1,96,1888
2018,13,1,97,1906
2018,13,1,98,1911
2018,13,1,99,1920
2018,13,1,100,1933
2018,14,2,1,362
2018,14,2,2,449
2018,14,2,3,473
2018,14,2,4,499
2018,14,2,5,505
2018,14,2,6,520
2018,14,2,7,528
2018,14,2,8,540
2018,14,2,9,541
2018,14,2,10,550
2018,14,2,11,561
2018,14,2,12,577
2018,14,2,13,590
2018,14,2,14,605
2018,14,2,15,616
2018,14,2,16,623
2018,14,2,17,630
2018,14,2,18,635
2018,14,2,19,642
2018,14,2,20,654
2018,14,2,21,655
2018,14,2,22,683
2018,14,2,23,699
2018,14,2,24,710
2018,14,2,25,733
2018,14,2,26,734
2018,14,2,27,738
2018,14,2,28,751
2018,14,2,29,760
2018,14,2,30,770
2018,14,2,31,779
2018,14,2,32,792
2018,14,2,33,798
2018,14,2,34,843
2018,14,2,35,853
2018,14,2,36,856
2018,14,2,37,857
2018,14,2,38,859
2018,14,2,39,865
2018,14,2,40,869
2018,14,2,41,871
2018,14,2,42,874
2018,14,2,43,878
2018,14,2,44,879
2018,14,2,45,881
2018,14,2,46,884
2018,14,2,47,885
2018,14,2,48,890
2018,14,2,49,897
2018,14,2,50,901
2018,14,2,51,904
2018,14,2,52,907
2018,14,2,53,911
2018,14,2,54,920
2018,14,2,55,920
2018,14,2,56,923
2018,14,2,57,945
2018,14,2,58,955
2018,14,2,59,963
2018,14,2,60,964
2018,14,2,61,970
2018,14,2,62,973
2018,14,2,63,975
2018,14,2,64,978
2018,14,2,65,990
2018,14,2,66,995
2018,14,2,67,998
2018,14,2,68,1002
2018,14,2,69,1003
2018,14,2,70,1008
2018,14,2,71,1008
